MobileApps Multiplatform;29;5;3;23;4;2;30;0.41379310340000003;3;4;0.5;3.75;355688.0;1;1;3
Reference Management Softwares Feature Model;31;6;4;23;4;4;34;0.3225806452;1;10;1.0;2.833333333;87480.0;3;1;3
GreenHouse_Control_and_Monitoring;31;15;2;21;4;0;21;0.48387096770000004;0;0;1.0;3.0;3712.0;0;0;3
SEPFeatureModel;33;10;7;21;4;2;21;0.6060606061;0;0;0.0;2.4285714290000002;52500.0;0;2;3
Applications;34;16;3;10;7;2;10;0.44;0;0;2.0;1.35;1944.0;2;0;3
MLX;37;8;2;26;6;4;32;0.46;1;5;0.4;2.67;142970.0;1;3;3
WebCollaboration;40;9;2;29;4;2;29;0.53;0;0;0.0;3.15;44236800.0;2;0;3
Web_Portal;43;8;5;28;5;6;35;0.4;4;3;1.0;2.29;2120800.0;3;3;3
Webshop;46;10;10;34;3;2;37;0.63;2;1;1.33;3.36;8153726976.0;1;1;3
OPEN ERP;49;35;2;46;2;0;46;0.27;0;0;0.0;16.0;8192.0;0;0;3
OW2-FraSCAti-1.4;63;18;8;48;5;2;48;0.6190476189999999;0;0;0.36956521740000003;3.764705882;1684077600.0;0;2;3
FrameWorkProdemge;87;6;2;67;6;1;67;0.8965517241;0;0;0.0;4.1428571430000005;152539358336.0;0;1;3
Autosoft;10;0;2;6;3;0;6;0.9;0;0;0.0;2.25;122.0;0;0;3
Telefonia Celular;10;1;5;7;3;2;8;0.4;1;0;1.0;2.2;36.0;1;1;3
Match Engine;10;3;7;8;3;2;8;0.4;0;0;0.0;2.75;16.0;1;1;3
Phone;10;2;4;7;2;0;7;0.7;0;0;1.0;3.0;46.0;0;0;3
Poker spl game;11;3;4;7;3;1;7;0.3636363636;0;0;0.0;2.2;21.0;0;1;3
Entidades Urbanas;11;1;10;10;1;0;10;0.8181818181999999;0;0;0.0;10.0;512.0;0;0;3
Match football;11;6;6;9;2;0;9;0.3636363636;0;0;0.0;5.0;16.0;0;0;3
CCCMS;12;3;6;9;3;1;9;0.3333333333;0;0;0.0;3.0;240.0;1;0;3
JCS;12;1;6;9;3;2;11;0.4166666667;0;2;0.6666666667;2.6;96.0;1;1;3
Smart Hotel;13;1;5;9;4;2;9;0.4615384615;0;0;1.0;2.333333333;102.0;1;1;3
Windows .NET;13;6;9;11;3;2;11;0.3076923077;0;0;0.0;3.5;16.0;2;0;3
Smartwatch;14;4;2;10;4;3;10;0.42857142859999997;0;0;0.0;2.285714286;64.0;0;3;3
Web Game;16;6;6;9;3;2;9;0.3125;0;0;0.5;1.888888889;60.0;2;0;3
Tienda Virtual PUJ;17;4;3;13;4;1;13;0.5294117647;0;0;0.0;3.4;816.0;0;1;3
Cruise Control;19;4;4;14;3;2;16;0.42105263159999995;0;2;0.6;2.857142857;776.0;2;0;3
GymManager;22;9;9;15;4;2;15;0.3636363636;0;0;0.0;2.555555556;540.0;1;1;3
DelayBlockSemSpec;23;8;7;16;3;1;23;0.3043478261;7;0;0.25;2.875;41.0;0;1;3
U-learning System;24;3;4;16;5;3;16;0.5;0;0;0.5;2.363636364;59584.0;3;0;3
Livraria Online;28;6;6;22;4;3;27;0.42857142859999997;2;3;1.0;3.333333333;58080.0;2;1;3
Marketplace para PYMES;31;19;8;22;2;0;22;0.3548387097;0;0;0.0;3.333333333;960.0;0;0;3
MarketplaceMiso;35;21;6;28;2;0;28;0.3714285714;0;0;0.3333333333;4.8571428569999995;6144.0;0;0;3
VMTools-RA;40;13;3;26;6;4;26;0.35;0;0;1.0;2.388888889;737280.0;3;1;3
Swap MArketplace;43;26;7;34;3;0;34;0.3720930233;0;0;1.5;4.666666667;2376.0;0;0;3
Wireless sensor actuator network;44;3;4;33;4;2;33;0.6363636364;0;0;0.0;3.461538462;13441204224.0;2;0;3
